sample_id,climate_scenario,length,width,wall_height,roof_angle,orientation_deg,wall_material,roof_material,floor_material,insulation_material,insulation_thickness_mm,window_ratio,pcm_present,pcm_thickness_mm,glazing_type,T_amb_mean,T_amb_min,T_amb_max,solar_radiation_mean,wind_speed_mean,indoor_temp_mean,indoor_temp_min,indoor_temp_max,indoor_temp_swing,comfort_hours,total_heat_loss_kWh,total_solar_gain_kWh,heating_energy_required_kWh,fidelity_tier,simulation_time_sec,ansys_validation_candidate
winter_149,winter,4.852081930015765,3.310244043541716,3.3965509445119784,10.47115489814473,111.46752124727463,sandwich_panel,timber,concrete,eps_foam,96.17196306045247,0.34716273582142215,1,23.544212478203235,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.309919848407176,18.0,19.452596834958133,1.4525968349581326,24,47.46696240948149,15.862929703724975,65.70436179066793,tier1_rc,0.0001087188720703125,False
winter_150,winter,3.2905596558198393,5.964490912315096,2.4347429633256987,25.093420084238595,147.58405334100163,cseb,concrete,brick,rock_wool,75.97527043142699,0.34796484847213466,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,79.6235434846439,15.875673536100443,95.97490701415984,tier1_rc,0.00043511390686035156,False
winter_151,winter,5.262330255744284,3.545813439126852,3.137049055285491,28.22600827730131,23.663266159265973,sandwich_panel,cseb,concrete,rock_wool,119.80731525957145,0.28068418711158905,0,0.0,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,22.03602086668388,18.0,31.964522755935032,13.964522755935032,19,49.55556077704693,35.17411732801424,56.8125527266597,tier1_rc,0.0001266002655029297,False
winter_152,winter,5.461420839690594,5.504359048629528,3.436401173009125,35.54008811836209,106.19935952098635,timber,concrete,cseb,mineral_wool,1.8938614305796286,0.0886230699193281,1,17.892284872795237,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,139.06485519819472,11.529447794076653,178.55205305132208,tier1_rc,0.00012445449829101562,False
winter_153,winter,3.947133994134383,3.7710973603817637,3.393963524258755,24.0785862364982,1.238674833694407,brick,timber,brick,xps_foam,105.97025665390832,0.26674895867959986,1,21.735704779140878,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,19.923784440661084,18.0,24.916514069998094,6.916514069998094,24,70.78738275694259,42.816729240703275,50.312665798691185,tier1_rc,0.00010943412780761719,False
winter_154,winter,5.780075224840299,4.08320472990791,2.9400722667462076,17.835126454410176,130.6758089042155,cseb,sandwich_panel,cseb,rock_wool,122.78863298286397,0.34962783865096475,0,0.0,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.093051520035562,18.0,18.799947537183833,0.7999475371838329,24,55.32862600011869,17.333023125802093,82.72638482788479,tier1_rc,0.000102996826171875,False
winter_155,winter,3.7523286352296843,5.386796027964027,2.523436712358421,39.891709438574814,20.18557822589877,cseb,sandwich_panel,cseb,mineral_wool,130.3675964113392,0.22778776742143458,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,20.344243770866797,18.0,27.946949767521055,9.946949767521055,24,60.383394514578136,30.796156410710726,64.89375790194326,tier1_rc,0.00010633468627929688,False
winter_156,winter,6.701860575782286,5.370703333790805,2.9622340654189006,43.48388955655671,153.5308041371334,sandwich_panel,concrete,concrete,eps_foam,123.19021537184484,0.23419103620842208,0,0.0,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,57.96591380151705,15.621961846469821,118.91344470518865,tier1_rc,0.00010538101196289062,False
winter_157,winter,4.5374288080843685,4.53180191141762,3.4587204043834943,11.850498418272126,166.1734949382335,timber,cseb,brick,rock_wool,122.29936751790694,0.08578874055290608,1,18.67522575021456,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,39.986326790673516,9.464587104763734,62.20372036260804,tier1_rc,0.00010991096496582031,False
winter_158,winter,6.107052317358373,3.391938090345553,2.82326185482748,18.153204878414936,21.30081627187421,concrete,sandwich_panel,cseb,eps_foam,42.25316396186468,0.39886730115003,1,35.43654460646381,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,19.667649122073712,18.0,21.882548740900535,3.8825487409005355,24,67.28765842429532,48.62926833834836,56.78133279683674,tier1_rc,0.00010585784912109375,False
winter_159,winter,5.91004124959075,5.424152472971951,3.447445105354293,39.40183715603822,89.28407500653292,concrete,brick,brick,rock_wool,53.44835826044648,0.2846561646259472,0,0.0,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,89.9939472304982,21.372497163664974,125.06712665600065,tier1_rc,0.00010657310485839844,False
winter_160,winter,6.027355453474535,4.445913306226332,2.9087967509840214,15.055027622678294,127.2439383651066,brick,brick,concrete,eps_foam,108.03361019017152,0.13237659269054758,0,0.0,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,40.59551691464911,10.968789388978282,83.85677085331577,tier1_rc,0.00010657310485839844,True
winter_161,winter,3.8424825583302455,4.284320657695715,2.2759987890503846,37.25118698852749,144.26736058597214,sandwich_panel,cseb,brick,xps_foam,89.83964222665296,0.13359664739327692,0,0.0,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,22.386863597944682,5.850819074598856,40.487911161029146,tier1_rc,0.00010919570922851562,False
winter_162,winter,3.38175600386251,3.6783393736758603,3.1025331735240367,5.341635493271688,20.871276616463913,timber,brick,cseb,xps_foam,93.71866379471257,0.1961185372004477,1,33.6237629396091,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,19.21710173573436,18.0,20.86416402681937,2.8641640268193704,24,29.249091957577285,21.17755839659678,29.489736058527754,tier1_rc,0.00011324882507324219,False
winter_163,winter,6.236220168634604,5.0007249514037495,2.994744623707347,18.349657851151264,141.56845440580616,cseb,sandwich_panel,cseb,xps_foam,72.52724005448904,0.2607087678100243,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,91.55396951591867,19.37518988008504,128.86760211380673,tier1_rc,0.00022935867309570312,False
winter_164,winter,7.7403503745874955,4.559953812011567,3.2354996513362653,29.897937179149512,81.26239919170084,timber,sandwich_panel,brick,mineral_wool,69.98673378139696,0.15179929671190723,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,76.47822869295673,15.930800840243599,116.55582358053462,tier1_rc,0.00012445449829101562,False
winter_165,winter,4.391726375292678,4.105342425596428,2.35597628319505,27.93200254312596,170.80157035995234,sandwich_panel,brick,cseb,xps_foam,23.56061819010873,0.18723142931451564,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,49.792971579058666,8.79010761766844,70.94238380954069,tier1_rc,0.00010728836059570312,False
winter_166,winter,4.995494303530011,5.58839411687415,2.5043087324186812,34.125511428173056,64.47810724574865,sandwich_panel,cseb,brick,eps_foam,141.01729202325913,0.3802091567690742,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.118701252158484,18.0,19.067340505087905,1.0673405050879055,24,93.27298285540932,26.69156801217856,113.56942333150955,tier1_rc,0.00010395050048828125,False
winter_167,winter,3.9302065117872496,4.354057273056984,2.850528027826493,2.193830409532659,96.53933630043865,concrete,timber,brick,xps_foam,61.59451854888004,0.32710460919007744,1,8.572601219940138,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,75.80168991186272,16.461959547715658,88.43940976338455,tier1_rc,0.00011849403381347656,True
winter_168,winter,6.333630928394703,3.353927885695059,2.826491755995447,1.2945023448229203,171.3494284244076,concrete,brick,concrete,eps_foam,9.440800458410667,0.1972394576818462,0,0.0,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,99.83641548447497,12.27574876945713,131.60129482021875,tier1_rc,0.00011181831359863281,False
winter_169,winter,7.328593381090443,4.896962033815901,2.4865445515558826,4.796404446670807,85.48772553373966,sandwich_panel,cseb,concrete,eps_foam,48.76816214265925,0.33386151876882514,1,23.13943471664176,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,68.06078990271129,16.909444388920505,127.80263145155027,tier1_rc,0.0001201629638671875,False
winter_170,winter,3.8888611543200806,5.8062326599212515,2.9729855692945986,23.243985748519084,69.32296368168929,cseb,concrete,concrete,mineral_wool,129.23887455300883,0.09291661919666919,0,0.0,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.005186256130745,18.0,18.073067056526114,0.07306705652611356,24,32.97730970332002,9.262529392642373,68.7263592100728,tier1_rc,0.00013017654418945312,False
winter_171,winter,7.963525428283128,5.936558589219366,3.0619138226863454,6.157902030640559,95.1570035631025,timber,sandwich_panel,brick,rock_wool,54.095515198746625,0.11536318002303969,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,77.37842823455279,14.721321376241049,134.96081241878298,tier1_rc,0.00010752677917480469,False
winter_172,winter,7.872472175534417,3.201285909132588,3.037918317452811,14.63564608179639,155.14135418541724,timber,sandwich_panel,brick,mineral_wool,116.48205055699633,0.1380429657901625,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,55.36494077467539,12.775377618680544,81.62613649026609,tier1_rc,0.0001633167266845703,False
winter_173,winter,4.4673548745671345,4.679596007711578,2.9769415463176054,28.45473526999546,98.4582065079563,sandwich_panel,cseb,cseb,eps_foam,131.47744262714536,0.2740748135476538,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,70.04419280321754,15.528503512999213,92.72661309690015,tier1_rc,0.00019431114196777344,False
winter_174,winter,4.498041593629123,4.179401756626827,2.7163829334545833,15.576636349353814,19.47906110821448,sandwich_panel,cseb,brick,mineral_wool,66.04212757106065,0.08433797720085913,0,0.0,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.718369019401376,18.0,21.500004011293367,3.500004011293367,24,25.985195737428473,11.833343393471429,41.79175896194897,tier1_rc,0.00021958351135253906,False
winter_175,winter,4.9592497324191,3.8893688282929615,2.3648020732740997,29.203401872237833,22.086381904996287,timber,brick,cseb,eps_foam,54.8569763490798,0.30087489793929334,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,20.343010626987017,18.0,28.6372923285975,10.6372923285975,22,73.4902224147388,34.953657695461835,72.90743720362167,tier1_rc,0.0001952648162841797,False
winter_176,winter,7.53554494932498,3.9029215610559858,2.244069916890311,21.303615368944815,146.49470720668987,sandwich_panel,timber,brick,xps_foam,60.528308824361076,0.32635190886707727,1,30.700701905805506,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,82.8864285130492,16.665188056035916,113.00607352893574,tier1_rc,0.0002071857452392578,False
winter_177,winter,7.757572071765315,4.874565044049201,3.3487713398359444,29.404229427202992,69.77709700617409,brick,cseb,cseb,rock_wool,55.75853080526411,0.2758008621657812,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,137.0419828189215,28.790483237957577,179.73153600958636,tier1_rc,0.00019311904907226562,False
winter_178,winter,4.677306682840456,4.686084931583156,3.430277735980578,3.2883845872109347,112.3320780936766,sandwich_panel,cseb,concrete,rock_wool,15.276963553539886,0.12008086809669795,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,60.065543709642604,10.845162390802049,94.61902795028493,tier1_rc,0.00018405914306640625,True
winter_179,winter,5.14941373363026,3.498424766586825,3.083108114230277,34.20363959634155,14.868777464309021,cseb,timber,concrete,eps_foam,6.742122161855974,0.3965744602464198,0,0.0,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,21.34515797293783,18.0,32.2169598229092,14.216959822909203,19,94.36284866141501,49.207061506902356,88.05232598518562,tier1_rc,0.00010013580322265625,False
winter_180,winter,6.81272732607694,5.5395088235625,3.347667725392337,17.390500728194617,139.0829254553446,concrete,sandwich_panel,brick,rock_wool,82.71571514264814,0.30910214307098843,1,23.410463519384276,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,128.42831180536206,27.753589303256398,167.4954713824078,tier1_rc,0.00010800361633300781,False
winter_181,winter,4.939566840721682,3.8979813274839046,3.07619747097708,13.407331663724161,40.88151790248436,brick,sandwich_panel,concrete,xps_foam,88.52557844649711,0.14409411576161732,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.92714790248719,18.0,22.483772141838635,4.483772141838635,24,49.23317025468714,21.30400923243461,67.72448139444607,tier1_rc,0.00010752677917480469,False
winter_182,winter,5.762901184034721,5.205621584343241,2.763568660842094,3.393253526643988,25.337536071800777,timber,timber,brick,rock_wool,8.229761653914622,0.14662005643449721,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.489113519112692,18.0,20.926974635450573,2.9269746354505735,24,76.59464183462254,26.809400151991817,95.67156420935277,tier1_rc,0.00010848045349121094,False
winter_183,winter,6.9057801352496195,3.653271466053151,2.735449374430494,44.66570315960068,84.1668559322924,sandwich_panel,concrete,cseb,xps_foam,80.41556347919364,0.3277405520261574,1,0.8020160701605873,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,91.17049766403429,18.81310700832657,118.67234562363022,tier1_rc,0.000118255615234375,False
winter_184,winter,7.614878127286125,4.795023522976346,2.9907486184081913,30.523771062783265,17.737999506396697,brick,timber,concrete,rock_wool,37.002592553585195,0.238432672618551,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,19.17930598979711,18.0,23.75605614081276,5.75605614081276,24,123.02869358935948,52.71993393001199,148.97073832939918,tier1_rc,0.00011181831359863281,False
winter_185,winter,3.092970565621424,4.489331742452985,2.6480971879316852,12.115804834166523,162.81743461186255,brick,concrete,cseb,mineral_wool,97.47458326902576,0.2483550483818715,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,52.719306676684795,11.4563655246038,65.59330373454031,tier1_rc,0.00011491775512695312,False
winter_186,winter,6.918387410473488,3.835244388267671,3.057738566452845,9.02666796808593,158.61108976219973,timber,sandwich_panel,brick,mineral_wool,92.10912147621303,0.14983380182590633,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,59.22384649765037,13.065920921737153,87.62846505595522,tier1_rc,0.00011348724365234375,False
winter_187,winter,7.13572951660339,3.5336893455712812,3.1864934142490444,33.65062056084507,42.19688748683156,concrete,cseb,brick,rock_wool,18.019706518746688,0.27940060229153474,1,47.42915303874764,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.501275040706396,18.0,19.73367647100947,1.7336764710094705,24,109.39093859098115,37.29854269939393,107.00923227388253,tier1_rc,0.00011587142944335938,False
winter_188,winter,7.336464617313549,4.184942376852573,2.894474849929832,0.5310435803319612,33.47070291491238,timber,cseb,brick,xps_foam,26.127398078609495,0.06151365230261784,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.000739795858237,18.0,18.017755100597732,0.01775510059773211,24,59.36451560749787,14.941637957910647,89.26107764851942,tier1_rc,0.00011682510375976562,False
winter_189,winter,3.256219583620263,5.61252730199808,2.7551230191569065,22.609112025387617,10.733565444839666,concrete,sandwich_panel,concrete,mineral_wool,126.52197667023867,0.18865317306397417,1,35.96705550295756,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,19.280584769970886,18.0,21.003552638385305,3.0035526383853046,24,53.08335489211934,29.638340108303517,53.1906496990146,tier1_rc,0.0001304149627685547,False
winter_190,winter,3.3618111757740254,5.704706086459737,3.210174422547186,7.235918096590519,49.97510546769442,cseb,timber,brick,rock_wool,35.912409716072,0.3844160369298864,1,47.25359917898555,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,19.122585585269114,18.0,20.794481692362933,2.7944816923629325,24,72.52036372726371,35.90493749262178,58.90486039366044,tier1_rc,0.000133514404296875,False
winter_191,winter,6.480876234108574,5.107265702978733,2.5713305561162043,43.33090857025064,161.06985618485504,sandwich_panel,timber,brick,mineral_wool,115.64748590173791,0.28325174642994366,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,86.16314736170148,17.405453607604223,122.1752774994409,tier1_rc,0.00012946128845214844,False
winter_192,winter,4.203629813412204,4.802520098710476,2.599468016583052,12.532763905024407,145.9076657504161,brick,sandwich_panel,cseb,mineral_wool,80.87962346439286,0.36224572101167957,1,31.637274070597034,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.06560791174295,18.0,18.614363042190103,0.614363042190103,24,49.148564668589415,14.596128487601252,71.726322308645,tier1_rc,0.0001327991485595703,False
winter_193,winter,7.392208591009523,4.206079399775845,3.152289315828871,26.43723289361538,51.411691936733014,cseb,cseb,cseb,eps_foam,66.86359783492708,0.3823472946140078,1,35.76019638303301,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.839544143843117,18.0,20.620932160175744,2.6209321601757445,24,141.08495777976722,52.75674139309802,128.2120783129076,tier1_rc,0.0001323223114013672,False
winter_194,winter,4.778283922852712,3.1163072715865905,3.4816440118619774,4.385526676527015,139.84199799158716,brick,concrete,concrete,eps_foam,94.25103407360555,0.38758316850610236,1,45.022137953898884,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,94.40233509105549,21.264246420928828,108.54170759358843,tier1_rc,0.00013303756713867188,False
winter_195,winter,6.516686172711106,4.333864835152702,2.490810955644994,16.213708763016655,61.92512910731543,concrete,concrete,brick,rock_wool,38.76953430446345,0.1805719869995055,1,39.83069907409331,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,66.43168047105146,15.367205133693561,93.9355595869414,tier1_rc,0.0001392364501953125,False
winter_196,winter,6.9587133227786175,5.565056854664654,3.043234762985927,38.46477489730629,27.868702378017343,cseb,cseb,cseb,rock_wool,50.08169347948366,0.059206566712860696,0,0.0,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,67.90788214702056,15.85348653160292,115.08546236615325,tier1_rc,0.00013399124145507812,False
winter_197,winter,5.1201165836840055,3.4315216313277634,2.4166890950743096,21.619063197541937,54.0660605957566,timber,sandwich_panel,concrete,xps_foam,125.84282602868504,0.07636472809365574,1,11.788652482529907,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.210001581858023,18.0,19.083383500338275,1.0833835003382752,24,19.05631645652018,7.495339571212379,44.8883050607219,tier1_rc,0.00014066696166992188,False
winter_198,winter,4.039895010030121,4.6906119464579294,3.047839889491783,36.066449732717786,175.62222022172793,cseb,concrete,cseb,rock_wool,95.41510001311364,0.2656056168818783,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,73.73503528364839,15.512683170518459,92.91954634507584,tier1_rc,0.000141143798828125,False
winter_199,winter,6.684178441283179,5.325971203914924,3.3533854761346573,12.797800579096545,97.68484730315336,cseb,concrete,brick,mineral_wool,101.41226887671044,0.08988601376490438,1,27.122548048230076,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,52.391580756952784,11.903424531695487,95.11283366691474,tier1_rc,0.0001590251922607422,False
winter_200,winter,4.0014452469383,5.1885994459531055,2.881729929337364,24.777828918595358,65.2588461669506,sandwich_panel,concrete,concrete,xps_foam,1.361896318271717,0.05937472796617094,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,72.85716806136647,7.54913335189301,105.84936599314902,tier1_rc,0.00015616416931152344,False
winter_201,winter,6.859500715834999,5.545674844067577,2.2682368494169713,42.033631337034436,83.53689039406251,brick,brick,concrete,eps_foam,137.3108409928881,0.1645256865770725,0,0.0,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,47.38068072357355,11.167679326733625,111.2343441531112,tier1_rc,0.0001666545867919922,False
winter_202,winter,3.316594903738872,4.884288326379442,3.023358996319373,11.394203353525967,45.47520115577492,cseb,timber,brick,xps_foam,112.74054267875646,0.358221735807481,0,0.0,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,21.82553059163023,18.0,33.45432707957931,15.454327079579308,19,52.56351547148439,31.15481654703233,51.212819672855126,tier1_rc,0.0001914501190185547,False
winter_203,winter,5.793412755770685,3.442529241993701,3.121389979430239,0.42167453692865414,4.0827025035620474,cseb,cseb,cseb,xps_foam,43.7949756065425,0.3772740134127265,0,0.0,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,23.605804924867957,18.0,39.001892708503945,21.001892708503945,17,80.41797906945592,52.403967856149436,69.43952955946449,tier1_rc,0.0001728534698486328,False
winter_204,winter,5.739295793023866,4.043095980454845,3.123073722256678,41.18822348395486,72.35798735805052,concrete,timber,brick,eps_foam,33.5383265161371,0.1477131451484941,1,21.045030792282855,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,77.45901001428425,13.476305791232393,100.38667308820683,tier1_rc,0.00018835067749023438,False
winter_205,winter,4.587423781029698,4.549022120025546,3.2856376639086613,0.26991562930176694,60.488774836318505,cseb,cseb,brick,xps_foam,31.76808594476856,0.23516233200790726,0,0.0,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.27757850273797,18.0,19.897055242087824,1.8970552420878235,24,62.74773844472595,20.083207640252894,77.85238758528898,tier1_rc,0.0001690387725830078,False
winter_206,winter,5.4182065851434915,4.651972793947117,2.7621805328853064,5.058879840946709,29.84716298992952,sandwich_panel,cseb,concrete,eps_foam,109.93248095197188,0.17256556857054567,1,0.9329920336404885,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,19.26513637631716,18.0,22.812744898016597,4.8127448980165966,24,37.94526259086391,22.391200722981637,67.09213873289482,tier1_rc,0.00017404556274414062,False
winter_207,winter,6.729588508757569,4.1115332894949175,2.705270153688483,38.84473247833355,128.90283505785024,sandwich_panel,concrete,concrete,eps_foam,104.68037482982191,0.05608661051346633,1,16.79817760191855,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,35.21389725803071,7.067730227676857,81.6377677973085,tier1_rc,0.00018072128295898438,False
winter_208,winter,6.301376740178898,4.121490028799478,3.331657016732402,10.165850827980115,104.36967840680995,sandwich_panel,cseb,concrete,mineral_wool,57.066288230258714,0.10447656639980502,1,26.896847269804415,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,39.2565359543967,9.772838937271393,82.55098824685005,tier1_rc,0.00017690658569335938,False
winter_209,winter,7.087333885271654,3.788717067414889,2.499949700463751,10.50922328115584,11.562975020552155,concrete,sandwich_panel,concrete,mineral_wool,44.77938862575972,0.3628105421714564,1,2.9120903949879073,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,20.27359365464257,18.0,27.769464269783086,9.769464269783086,24,111.62597284595671,57.60725564734206,112.518146189746,tier1_rc,0.00017642974853515625,False
winter_210,winter,7.920920484536387,4.3917949405614145,3.0980861375993043,36.40682176859278,105.52929365945651,sandwich_panel,timber,brick,eps_foam,111.38083073531895,0.2465799792401896,1,22.91578717961782,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.007690602003663,18.0,18.106810360099427,0.10681036009942702,24,59.10369833367692,17.22959051531674,99.78515093534118,tier1_rc,0.00017714500427246094,False
winter_211,winter,5.706955927511425,5.316048981624521,2.4002568040137167,8.86302693744792,122.2519649679123,concrete,concrete,brick,eps_foam,43.131738391149064,0.11687569950536413,1,45.57948491678678,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,68.08901390352177,10.428379207560925,101.85200310225946,tier1_rc,0.0001842975616455078,False
winter_212,winter,4.413524496102097,3.242047677414173,3.4308372860956085,0.041724550164957984,106.24928400202455,cseb,sandwich_panel,concrete,eps_foam,124.00790736752602,0.29575594088005425,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,69.86708861182588,16.480756818560558,85.80725573184836,tier1_rc,0.00019288063049316406,False
winter_213,winter,3.3254344543726986,3.5601337125313677,3.3045934994293003,29.638143762855414,37.87467657328366,cseb,brick,concrete,xps_foam,64.35797434473675,0.36758090834092133,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,21.040012828681114,18.0,32.158060790612886,14.158060790612886,20,85.66107657670888,39.43042090636807,74.52206064856645,tier1_rc,0.00020694732666015625,False
winter_214,winter,3.1503336910018307,4.631164701635763,3.004694278450129,8.284471032969321,125.79788607370003,cseb,sandwich_panel,brick,xps_foam,24.696818579892234,0.25456510577020786,1,20.028400765152384,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,68.49982110377721,13.249750245202922,79.43908117528538,tier1_rc,0.00020885467529296875,False
winter_215,winter,5.3495924859852995,3.687798421088477,2.7125816894874495,23.01547151445457,2.102636953079314,concrete,sandwich_panel,brick,rock_wool,90.47239502164601,0.0752603448026283,1,1.1891499613482253,double_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.773580589615467,18.0,21.435141216687967,3.435141216687967,24,28.886324734593014,13.44017673486415,43.92690313111346,tier1_rc,0.00019979476928710938,False
winter_216,winter,4.232818452716066,5.856035637646352,2.99757102408676,26.69236788981825,39.150176549373214,timber,concrete,concrete,rock_wool,107.37119369190899,0.0734889563624874,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.17641519904666,18.0,19.15222270695722,1.1522227069572217,24,41.29482470813389,14.440942129816932,75.90667452874634,tier1_rc,0.00020313262939453125,False
winter_217,winter,5.218571580485694,5.077840752095687,2.453364398062453,18.93310950846378,85.05258015420301,brick,sandwich_panel,cseb,eps_foam,50.88462684736639,0.24246828751091953,1,10.173580784337425,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,71.97895808657684,14.19629850218902,103.29345009997432,tier1_rc,0.00022077560424804688,False
winter_218,winter,6.221499718665756,5.753644396459898,2.924776022868322,21.070258062195684,93.91431970734575,concrete,brick,concrete,rock_wool,96.77523387943823,0.3945861542525458,1,37.96641083743461,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,134.7262790301024,27.82215835898831,188.27041700566534,tier1_rc,0.00021719932556152344,False
winter_219,winter,7.901865688416419,3.7418824762878073,2.579818557683708,0.8132086054781213,63.51538362002999,brick,sandwich_panel,concrete,eps_foam,7.013826876033201,0.33477995853109804,0,0.0,single_pane,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,131.81801260870074,29.080939521311088,166.4150579859083,tier1_rc,0.0002071857452392578,False
